source_id,recording_alias,platform,source_url,source_identifier,source_title,source_creator,publication_date,duration_seconds,runtime,language,public_access_status,source_license_status,source_terms_url,release_raw_media,release_audio,release_converted_wav,release_full_transcript_text,release_text_chunks,release_chunk_metadata,release_topic_timestamp_annotations,recommended_data_license,rights_release_decision,annotation_source_policy,action_required_before_public_release,notes
src_0079,src_0079.json,internet_archive_community_media_with_upstream_youtube_metadata,https://archive.org/details/gmtvct-Groton_RTM_FYE_2026_Budget_Review_Session_3_5_7_25,gmtvct-Groton_RTM_FYE_2026_Budget_Review_Session_3_5_7_25,Groton RTM FYE 2026 Budget Review Session #3 5/7/25,GMTV,2025-05-08,3974,01:06:14,English,public_source_url_available,public_access_no_redistribution_assumed_until_license_verified,https://archive.org/about/terms.php; https://www.youtube.com/static?template=terms,no,no,no,no,no_text_only_metadata,yes_metadata_only,yes_authors_original_annotation_layer,CC BY 4.0 for authors_original_annotations_only; no rights granted to third-party media/transcripts,safe_release_manifest_annotations_code_only_no_media_no_transcripts,"manual_verified; if seeded from public agenda/chapter markers, normalize labels and disclose as public_seeded_manual_verified",verify source URL and license note; do not redistribute media/audio/transcripts/text chunks,Archive identifier: gmtvct-Groton_RTM_FYE_2026_Budget_Review_Session_3_5_7_25; upstream YouTube URL: https://www.youtube.com/watch?v=UExvaY76VfA
src_0080,src_0080.json,internet_archive_community_media_with_upstream_youtube_metadata,https://archive.org/details/gmtvct-Groton_RTM_FYE_2026_Town_Budget_Review_Session_2_-_5_5_25,gmtvct-Groton_RTM_FYE_2026_Town_Budget_Review_Session_2_-_5_5_25,Groton RTM FYE 2026 Town Budget Review Session #2 - 5/5/25,GMTV,2025-05-06,5455,01:30:55,English,public_source_url_available,public_access_no_redistribution_assumed_until_license_verified,https://archive.org/about/terms.php; https://www.youtube.com/static?template=terms,no,no,no,no,no_text_only_metadata,yes_metadata_only,yes_authors_original_annotation_layer,CC BY 4.0 for authors_original_annotations_only; no rights granted to third-party media/transcripts,safe_release_manifest_annotations_code_only_no_media_no_transcripts,"manual_verified; if seeded from public agenda/chapter markers, normalize labels and disclose as public_seeded_manual_verified",verify source URL and license note; do not redistribute media/audio/transcripts/text chunks,Archive identifier: gmtvct-Groton_RTM_FYE_2026_Town_Budget_Review_Session_2_-_5_5_25; upstream YouTube URL: https://www.youtube.com/watch?v=-_zuJ8oBwWg
src_0081,src_0081.json,internet_archive_community_media_with_upstream_youtube_metadata,https://archive.org/details/cojknc-Jacksonville_City_Council_-_August_21_2018,cojknc-Jacksonville_City_Council_-_August_21_2018,"Jacksonville City Council - August 21, 2018",City of Jacksonville NC,2018-08-28,3882,01:04:42,English,public_source_url_available,public_access_no_redistribution_assumed_until_license_verified,https://archive.org/about/terms.php; https://www.youtube.com/static?template=terms,no,no,no,no,no_text_only_metadata,yes_metadata_only,yes_authors_original_annotation_layer,CC BY 4.0 for authors_original_annotations_only; no rights granted to third-party media/transcripts,safe_release_manifest_annotations_code_only_no_media_no_transcripts,"manual_verified; if seeded from public agenda/chapter markers, normalize labels and disclose as public_seeded_manual_verified",do not redistribute media/audio/transcripts/text chunks; verify third-party license before any redistribution beyond source URL/metadata,Archive identifier: cojknc-Jacksonville_City_Council_-_August_21_2018; upstream YouTube URL: https://www.youtube.com/watch?v=p8e52MQWDJw
src_0082,src_0082.json,internet_archive_community_media_with_upstream_youtube_metadata,https://archive.org/details/Jan._29_2015_-_City_Council_Stated_Meeting,Jan._29_2015_-_City_Council_Stated_Meeting,"Jan. 29, 2015: City Council Stated Meeting",Philadelphia City Council,2015-02-06,4966,01:22:46,English,public_source_url_available,public_access_no_redistribution_assumed_until_license_verified,https://archive.org/about/terms.php; https://www.youtube.com/static?template=terms,no,no,no,no,no_text_only_metadata,yes_metadata_only,yes_authors_original_annotation_layer,CC BY 4.0 for authors_original_annotations_only; no rights granted to third-party media/transcripts,safe_release_manifest_annotations_code_only_no_media_no_transcripts,"manual_verified; if seeded from public agenda/chapter markers, normalize labels and disclose as public_seeded_manual_verified",do not redistribute media/audio/transcripts/text chunks; verify third-party license before any redistribution beyond source URL/metadata,Archive identifier: Jan._29_2015_-_City_Council_Stated_Meeting; upstream YouTube URL: https://www.youtube.com/watch?v=CmuohruJ88M
src_0083,src_0083.json,internet_archive_community_media_with_upstream_youtube_metadata,https://archive.org/details/lavrgtn-La_Vergne_City_Budget_Workshop_I_-_04_09_18,lavrgtn-La_Vergne_City_Budget_Workshop_I_-_04_09_18,La Vergne City Budget Workshop I - 04/09/18,City of La Vergne,2018-04-10,5822,01:37:02,English,public_source_url_available,public_access_no_redistribution_assumed_until_license_verified,https://archive.org/about/terms.php; https://www.youtube.com/static?template=terms,no,no,no,no,no_text_only_metadata,yes_metadata_only,yes_authors_original_annotation_layer,CC BY 4.0 for authors_original_annotations_only; no rights granted to third-party media/transcripts,safe_release_manifest_annotations_code_only_no_media_no_transcripts,"manual_verified; if seeded from public agenda/chapter markers, normalize labels and disclose as public_seeded_manual_verified",do not redistribute media/audio/transcripts/text chunks; verify third-party license before any redistribution beyond source URL/metadata,Archive identifier: lavrgtn-La_Vergne_City_Budget_Workshop_I_-_04_09_18; upstream YouTube URL: https://www.youtube.com/watch?v=6bMbRgjadxQ
src_0084,src_0084.json,internet_archive_community_media_with_upstream_youtube_metadata,https://archive.org/details/lavrgtn-La_Vergne_City_Budget_Workshop_Session_2_-_4_10_17,lavrgtn-La_Vergne_City_Budget_Workshop_Session_2_-_4_10_17,La Vergne City Budget Workshop Session 2 - 4/10/17,City of La Vergne,2017-04-12,3625,01:00:25,English,public_source_url_available,public_access_no_redistribution_assumed_until_license_verified,https://archive.org/about/terms.php; https://www.youtube.com/static?template=terms,no,no,no,no,no_text_only_metadata,yes_metadata_only,yes_authors_original_annotation_layer,CC BY 4.0 for authors_original_annotations_only; no rights granted to third-party media/transcripts,safe_release_manifest_annotations_code_only_no_media_no_transcripts,"manual_verified; if seeded from public agenda/chapter markers, normalize labels and disclose as public_seeded_manual_verified",do not redistribute media/audio/transcripts/text chunks; verify third-party license before any redistribution beyond source URL/metadata,Archive identifier: lavrgtn-La_Vergne_City_Budget_Workshop_Session_2_-_4_10_17; upstream YouTube URL: https://www.youtube.com/watch?v=fcbECwcAras
src_0085,src_0085.json,internet_archive_community_media_with_upstream_youtube_metadata,https://archive.org/details/lavrgtn-La_Vergne_Mayor_Aldermen_Meetings_-_01_09_2020,lavrgtn-La_Vergne_Mayor_Aldermen_Meetings_-_01_09_2020,La Vergne Mayor & Aldermen Meetings - 01/09/2020,City of La Vergne,2020-01-09,3400,00:56:40,English,public_source_url_available,public_access_no_redistribution_assumed_until_license_verified,https://archive.org/about/terms.php; https://www.youtube.com/static?template=terms,no,no,no,no,no_text_only_metadata,yes_metadata_only,yes_authors_original_annotation_layer,CC BY 4.0 for authors_original_annotations_only; no rights granted to third-party media/transcripts,safe_release_manifest_annotations_code_only_no_media_no_transcripts,"manual_verified; if seeded from public agenda/chapter markers, normalize labels and disclose as public_seeded_manual_verified",do not redistribute media/audio/transcripts/text chunks; verify third-party license before any redistribution beyond source URL/metadata,Archive identifier: lavrgtn-La_Vergne_Mayor_Aldermen_Meetings_-_01_09_2020; upstream YouTube URL: https://www.youtube.com/watch?v=sTdtaBbWmbc
src_0086,src_0086.json,internet_archive_community_media_with_upstream_youtube_metadata,https://archive.org/details/lavrgtn-La_Vergne_Mayor_Aldermen_Meetings_Part_1_2_7_17,lavrgtn-La_Vergne_Mayor_Aldermen_Meetings_Part_1_2_7_17,La Vergne Mayor & Aldermen Meetings Part 1 2/7/17,City of La Vergne,2017-02-08,7489,02:04:49,English,public_source_url_available,public_access_no_redistribution_assumed_until_license_verified,https://archive.org/about/terms.php; https://www.youtube.com/static?template=terms,no,no,no,no,no_text_only_metadata,yes_metadata_only,yes_authors_original_annotation_layer,CC BY 4.0 for authors_original_annotations_only; no rights granted to third-party media/transcripts,safe_release_manifest_annotations_code_only_no_media_no_transcripts,"manual_verified; if seeded from public agenda/chapter markers, normalize labels and disclose as public_seeded_manual_verified",do not redistribute media/audio/transcripts/text chunks; verify third-party license before any redistribution beyond source URL/metadata,Archive identifier: lavrgtn-La_Vergne_Mayor_Aldermen_Meetings_Part_1_2_7_17; upstream YouTube URL: https://www.youtube.com/watch?v=BJuh2-ZF_wE
src_0087,src_0087.json,internet_archive_community_media_with_upstream_youtube_metadata,https://archive.org/details/colbca-LBFD_Promotional_Badge_Ceremony_2025,colbca-LBFD_Promotional_Badge_Ceremony_2025,LBFD Promotional Badge Ceremony 2025,City of Long Beach - LBTV,2025-10-17,3653,01:00:53,English,public_source_url_available,public_access_no_redistribution_assumed_until_license_verified,https://archive.org/about/terms.php; https://www.youtube.com/static?template=terms,no,no,no,no,no_text_only_metadata,yes_metadata_only,yes_authors_original_annotation_layer,CC BY 4.0 for authors_original_annotations_only; no rights granted to third-party media/transcripts,safe_release_manifest_annotations_code_only_no_media_no_transcripts,"manual_verified; if seeded from public agenda/chapter markers, normalize labels and disclose as public_seeded_manual_verified",do not redistribute media/audio/transcripts/text chunks; verify third-party license before any redistribution beyond source URL/metadata,Archive identifier: colbca-LBFD_Promotional_Badge_Ceremony_2025; upstream YouTube URL: https://www.youtube.com/watch?v=jlF2I4d5PEk
src_0088,src_0088.json,internet_archive_community_media_with_upstream_youtube_metadata,https://archive.org/details/ectpa-LIVE_Scranton_City_Council_March_8_2022,ectpa-LIVE_Scranton_City_Council_March_8_2022,"LIVE Scranton City Council  March 8, 2022",Electric City Television,2022-03-09,3893,01:04:53,English,public_source_url_available,public_access_no_redistribution_assumed_until_license_verified,https://archive.org/about/terms.php; https://www.youtube.com/static?template=terms,no,no,no,no,no_text_only_metadata,yes_metadata_only,yes_authors_original_annotation_layer,CC BY 4.0 for authors_original_annotations_only; no rights granted to third-party media/transcripts,safe_release_manifest_annotations_code_only_no_media_no_transcripts,"manual_verified; if seeded from public agenda/chapter markers, normalize labels and disclose as public_seeded_manual_verified",do not redistribute media/audio/transcripts/text chunks; verify third-party license before any redistribution beyond source URL/metadata,Archive identifier: ectpa-LIVE_Scranton_City_Council_March_8_2022; upstream YouTube URL: https://www.youtube.com/watch?v=3j92V1e0TCs
src_0089,src_0089.json,internet_archive_community_media_with_upstream_youtube_metadata,https://archive.org/details/lynva-Lynchburg_City_Council_Meeting_11-12-2025,lynva-Lynchburg_City_Council_Meeting_11-12-2025,Lynchburg City Council Meeting 11-12-2025,City of Lynchburg,2025-11-13,7624,02:07:04,English,public_source_url_available,public_access_no_redistribution_assumed_until_license_verified,https://archive.org/about/terms.php; https://www.youtube.com/static?template=terms,no,no,no,no,no_text_only_metadata,yes_metadata_only,yes_authors_original_annotation_layer,CC BY 4.0 for authors_original_annotations_only; no rights granted to third-party media/transcripts,safe_release_manifest_annotations_code_only_no_media_no_transcripts,"manual_verified; if seeded from public agenda/chapter markers, normalize labels and disclose as public_seeded_manual_verified",do not redistribute media/audio/transcripts/text chunks; verify third-party license before any redistribution beyond source URL/metadata,Archive identifier: lynva-Lynchburg_City_Council_Meeting_11-12-2025; upstream YouTube URL: https://www.youtube.com/watch?v=B89P68bgqo4
src_0090,src_0090.json,internet_archive_community_media_with_upstream_youtube_metadata,https://archive.org/details/comaca-Madera_City_Council_Meeting_-_December_2_2020,comaca-Madera_City_Council_Meeting_-_December_2_2020,"Madera City Council Meeting: December 2, 2020","City of Madera, CA",2020-12-03,6400,01:46:40,English,public_source_url_available,public_access_no_redistribution_assumed_until_license_verified,https://archive.org/about/terms.php; https://www.youtube.com/static?template=terms,no,no,no,no,no_text_only_metadata,yes_metadata_only,yes_authors_original_annotation_layer,CC BY 4.0 for authors_original_annotations_only; no rights granted to third-party media/transcripts,safe_release_manifest_annotations_code_only_no_media_no_transcripts,"manual_verified; if seeded from public agenda/chapter markers, normalize labels and disclose as public_seeded_manual_verified",do not redistribute media/audio/transcripts/text chunks; verify third-party license before any redistribution beyond source URL/metadata,Archive identifier: comaca-Madera_City_Council_Meeting_-_December_2_2020; upstream YouTube URL: https://www.youtube.com/watch?v=qwtRFtq-T8w
